Jahr;Monat;Destination;Destination_tx;Kt;Bettenmonat;Ankuenfte;Logiernaechte;AKAL;LNAL;Betriebe;Betten;Zimmer;Zimmernächte;AKSchweiz;AKBaltischeStaaten;AKDeutschland;AKFrankreich;AKItalien;AKÖsterreich;AKVereinigtesKönigreich;AKIrland;AKNiederlande;AKBelgien;AKLuxemburg;AKDänemark;AKSchweden;AKNorwegen;AKFinnland;AKSpanien;AKPortugal;AKGriechenland;AKTürkei;AKÜbrigesEuropa;AKLiechtenstein;AKIsland;AKPolen;AKUngarn;AKBelarus;AKBulgarien;AKChile;AKVereinigteStaaten;AKKanada;AKBrasilien;AKArgentinien;AKZentralamerika.Karibik;AKÜbrigesSüdamerika;AKÄgypten;AKÜbrigesNordafrika;AKSüdafrika;AKÜbrigesAfrika;AKIsrael;AKIndien;AKIran;AKJapan;AKÜbrigesSüd_2undOstasien;AKAustralien.Neuseeland.Ozeanien;AKChina;AKGolfStaaten;AKHongkong;AKIndonesien;AKSüdkorea;AKMalaysia;AKPhilippinen;AKSingapur;AKTaiwan;AKThailand;AKÜbrigesWestasien;AKSerbien.Montenegro;AKKroatien;AKRumänien;AKRussland;AKSlowakei;AKSlowenien;AKTschechien;AKUkraine;AKMalta;AKZypern;AKAustralien;AKNeuseeland.Ozeanien;AKEstland;AKLettland;AKLitauen;AKSerbien;AKMexiko;AKÜbrigesZentralamerika.Karibik;AKBahrain;AKKatar;AKKuwait;AKOman;AKSaudi_1Arabien;AKVereinigteArabischeEmirate;LNSchweiz;LNBaltischeStaaten;LNDeutschland;LNFrankreich;LNItalien;LNÖsterreich;LNVereinigtesKönigreich;LNIrland;LNNiederlande;LNBelgien;LNLuxemburg;LNDänemark;LNSchweden;LNNorwegen;LNFinnland;LNSpanien;LNPortugal;LNGriechenland;LNTürkei;LNÜbrigesEuropa;LNLiechtenstein;LNIsland;LNPolen;LNUngarn;LNBelarus;LNBulgarien;LNChile;LNVereinigteStaaten;LNKanada;LNBrasilien;LNArgentinien;LNZentralamerika.Karibik;LNÜbrigesSüdamerika;LNÄgypten;LNÜbrigesNordafrika;LNSüdafrika;LNÜbrigesAfrika;LNIsrael;LNIndien;LNIran;LNJapan;LNÜbrigesSüd_2undOstasien;LNAustralien.Neuseeland.Ozeanien;LNChina;LNGolf-Staaten;LNHongkong;LNIndonesien;LNSüdkorea;LNMalaysia;LNPhilippinen;LNSingapur;LNTaiwan;LNThailand;LNÜbrigesWestasien;LNSerbien.Montenegro;LNKroatien;LNRumänien;LNRussland;LNSlowakei;LNSlowenien;LNTschechien;LNUkraine;LNMalta;LNZypern;LNAustralien;LNNeuseeland.Ozeanien;LNEstland;LNLettland;LNLitauen;LNSerbien;LNMexiko;LNÜbrigesZentralamerika.Karibik;LNBahrain;LNKatar;LNKuwait;LNOman;LNSaudi_1Arabien;LNVereinigteArabischeEmirate;SummeAK;SummeLN
2010;5;0;Rest Schweiz;15;58218;6552;14989;1752;3831;72;1878;1074;10298;4800;0;1257;44;47;90;16;1;34;13;7;8;6;2;2;13;9;0;1;12;15;0;2;7;0;0;0;39;10;9;0;2;0;0;1;1;2;2;5;0;4;0;0;21;4;0;0;3;0;0;0;0;0;0;0;0;2;8;2;0;37;1;0;0;9;0;0;1;0;3;0;0;0;0;0;0;0;0;11158;0;2485;211;86;313;24;5;90;20;8;18;8;3;2;14;12;0;1;18;15;0;6;13;0;0;0;160;50;19;0;8;0;0;2;1;2;2;15;0;6;0;0;23;36;0;0;3;0;0;0;0;1;0;0;0;58;11;2;0;41;1;0;0;32;0;0;3;0;3;0;0;0;0;0;0;0;0;6552;14989
2010;5;0;Rest Schweiz;16;75144;8133;14799;1440;2579;49;2424;683;7957;6693;0;935;39;16;42;26;0;26;9;0;4;6;0;0;4;0;0;0;47;92;0;0;4;0;0;0;126;16;1;0;0;1;0;0;6;1;5;4;0;13;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;12220;0;1734;64;20;56;34;0;95;50;0;6;12;0;0;4;0;0;0;82;113;0;0;4;0;0;0;161;18;5;0;0;2;0;0;45;2;23;10;0;17;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;0;0;0;0;0;0;0;0;0;0;8133;14799
2010;5;0;Rest Schweiz;17;23343;2685;6459;1389;3461;31;753;438;4928;1296;0;694;37;77;71;37;0;45;41;3;9;10;4;4;36;7;0;9;6;7;0;12;7;10;1;2;35;5;11;0;6;4;0;0;4;2;5;24;0;19;5;0;18;0;1;0;9;3;0;7;1;3;18;0;3;3;8;1;36;14;2;0;0;4;0;0;0;0;9;0;0;0;0;0;0;0;0;2998;0;1832;55;147;167;110;0;77;50;3;13;43;4;9;59;13;0;39;10;29;0;18;20;19;1;9;100;6;17;0;17;7;0;0;12;2;9;100;0;56;13;0;50;0;3;0;36;16;0;21;10;15;69;0;14;4;33;1;72;19;2;0;0;11;0;0;0;0;19;0;0;0;0;0;0;0;0;2685;6459
2010;5;1;Heidiland;17;129270;9597;31783;4017;17689;83;4170;1916;18681;5580;0;2114;63;169;74;108;2;733;34;8;6;12;15;12;22;8;79;3;22;45;0;11;5;3;3;8;37;16;7;0;4;0;2;0;2;0;17;25;0;31;12;0;13;48;33;2;0;0;0;0;24;0;8;0;0;5;113;0;9;21;9;0;0;14;2;0;0;3;1;0;0;0;0;0;0;0;0;14094;0;7809;125;556;216;338;4;4569;227;12;12;19;29;25;65;24;635;9;49;218;0;30;5;3;15;21;178;56;17;0;13;0;29;0;2;13;92;213;0;43;12;0;23;682;33;4;0;0;0;0;24;0;88;0;0;13;952;0;27;46;40;0;0;58;7;0;0;8;1;0;0;0;0;0;0;0;0;9597;31783
2010;5;2;St.Gallen-Bodensee;17;95046;17767;30860;8161;15353;87;3066;1795;22758;9606;0;4099;474;491;401;338;52;190;68;25;83;70;42;40;101;29;17;45;130;10;16;84;56;4;6;5;268;46;28;4;7;22;3;11;8;29;23;30;0;77;7;0;45;15;48;2;21;7;0;15;92;16;9;0;12;32;146;21;36;106;26;2;17;20;9;6;3;3;13;0;0;0;0;0;0;0;0;15507;0;7596;754;807;765;650;76;363;101;42;225;127;103;60;229;49;44;86;207;14;29;167;133;9;14;7;549;120;49;5;33;65;8;27;18;42;46;91;0;234;15;0;96;52;57;2;60;21;0;46;121;45;21;0;25;59;281;32;97;171;61;3;37;41;15;6;8;9;28;0;0;0;0;0;0;0;0;17767;30860
2010;5;3;Toggenburg;17;60202;5316;12287;1368;3538;59;1942;1003;7370;3948;0;885;31;13;77;51;0;36;38;10;2;3;1;3;6;1;36;4;4;53;6;6;2;0;0;0;46;6;0;0;0;0;0;0;7;0;2;10;0;0;0;0;3;0;0;7;0;0;0;0;0;2;0;0;6;0;0;5;0;0;0;0;0;2;0;0;0;0;4;0;0;0;0;0;0;0;0;8749;0;2171;62;44;163;152;0;208;77;56;2;4;6;3;12;2;74;13;7;115;6;6;2;0;0;0;146;74;0;0;0;0;0;0;28;0;6;19;0;0;0;0;33;0;0;7;0;0;0;0;0;4;0;0;12;0;0;10;0;0;0;0;0;8;0;0;0;0;6;0;0;0;0;0;0;0;0;5316;12287
2010;5;4;Zürichsee;17;24335;3663;7050;1681;3295;32;785;449;5237;1982;0;860;96;78;92;69;5;69;32;5;38;8;9;3;19;16;0;10;10;10;0;16;2;0;2;2;68;17;12;2;2;1;5;0;2;0;5;4;0;17;4;0;16;1;5;0;6;4;0;5;3;3;0;0;0;4;16;4;2;11;9;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3755;0;1387;163;134;169;157;8;98;47;5;78;13;36;5;43;89;0;33;24;52;0;35;8;0;14;2;185;69;38;2;15;1;25;0;2;0;17;13;0;57;33;0;54;1;12;0;10;18;0;26;5;5;0;0;0;4;38;4;5;24;25;0;0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;3663;7050
2010;5;0;Rest Schweiz;20;112840;21380;40504;9178;17749;131;3640;2073;28783;12202;0;6185;348;344;403;148;6;476;100;27;33;45;127;4;77;12;9;4;26;9;2;39;35;3;16;0;194;42;24;5;4;6;0;3;9;2;39;24;0;11;1;0;23;24;4;14;3;4;0;9;48;4;4;0;10;8;11;7;42;88;4;0;0;25;0;1;0;0;3;0;0;0;0;0;0;0;0;22755;0;11450;754;574;867;385;6;682;174;57;47;123;443;9;153;85;37;43;68;16;6;108;116;3;19;0;367;89;68;5;9;8;5;5;12;4;73;77;0;30;3;0;46;59;8;54;7;7;11;20;48;7;12;0;10;26;30;21;69;243;34;0;0;45;1;1;0;0;10;0;0;0;0;0;0;0;0;21380;40504
2010;5;0;Rest Schweiz;99;7708429;1168593;2281683;669002;1357799;4715;248659;129173;1531431;499591;0;160008;51782;34510;14576;52741;2158;26181;12561;3137;4001;5964;2729;3053;16259;3290;2615;2715;5680;809;372;3430;2804;539;1391;519;62468;9342;6510;1330;2723;1688;785;1660;2020;3847;3730;34814;0;20111;5220;0;23348;5844;3850;1261;9911;2268;800;4374;3612;6247;1610;0;858;2244;11687;865;986;2998;1951;476;171;9911;1530;385;295;466;982;0;0;0;0;0;0;0;0;923884;0;349746;90441;59089;29612;107271;4692;55691;22959;7008;8034;11467;5770;6170;29615;7700;6176;5999;12219;1409;839;7992;6378;1001;3157;1311;131418;19217;14788;3026;6676;4121;2434;4367;5501;10259;8416;81263;0;30225;9720;0;30867;17768;5319;2658;13332;4307;1911;8613;5096;9793;4081;0;1814;5861;27607;1935;1787;6263;4727;1705;494;20265;3014;1091;777;939;2598;0;0;0;0;0;0;0;0;1168593;2281683
2010;5;1;Heidiland;99;12865;2134;3799;692;1507;14;415;214;2532;1442;0;419;26;20;21;25;0;28;5;0;6;2;0;0;0;0;1;0;0;48;0;8;0;0;0;0;10;8;0;0;0;0;0;0;2;0;0;0;0;18;1;0;0;2;2;0;4;0;0;0;0;0;0;0;0;1;4;1;0;28;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2292;0;968;38;23;25;37;0;28;5;0;6;4;0;0;0;90;1;0;0;154;0;8;0;0;0;0;19;8;0;0;0;0;0;0;4;0;0;0;0;24;1;0;0;2;6;0;16;0;0;0;0;0;0;0;0;1;4;1;0;32;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2134;3799
2010;5;4;Zürichsee;99;129797;28572;50320;13862;26165;111;4187;2480;35611;14710;0;6613;800;700;1022;834;40;412;187;58;90;112;25;43;108;31;27;34;250;17;6;513;87;5;13;0;361;57;27;8;15;16;1;3;14;4;33;50;0;37;15;0;669;28;11;3;15;4;0;23;4;2;6;0;28;35;123;21;18;107;10;10;0;39;6;0;3;4;25;0;0;0;0;0;0;0;0;24155;0;12349;1161;1134;1846;1793;86;865;325;143;156;221;85;99;260;47;71;94;349;23;18;745;226;13;49;0;893;129;50;23;38;32;2;9;32;15;62;237;0;162;37;0;864;78;30;6;63;10;0;79;9;8;35;0;95;84;391;34;41;185;32;24;0;78;69;0;9;13;49;0;0;0;0;0;0;0;0;28572;50320
2010;6;0;Rest Schweiz;8;55170;6252;12349;1027;2654;62;1839;853;7438;5225;0;634;31;46;43;68;0;65;15;6;5;11;0;2;7;16;2;2;2;0;0;7;2;0;0;0;16;2;1;2;3;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;5;0;1;12;1;0;0;11;1;0;0;0;1;0;0;0;0;0;0;0;0;9695;0;1384;87;84;142;117;0;290;37;8;7;25;0;2;12;330;7;2;2;0;0;15;3;0;0;0;29;2;3;2;6;0;0;0;2;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;5;0;1;24;1;0;0;15;1;0;0;0;1;0;0;0;0;0;0;0;0;6252;12349
2010;6;0;Rest Schweiz;14;37680;7914;13038;4486;7873;36;1256;657;8964;3428;0;1733;187;258;303;378;58;297;76;0;47;71;24;49;83;7;11;4;9;5;16;21;20;7;3;2;311;26;7;8;2;2;1;1;15;1;64;24;0;106;4;0;32;12;8;0;6;3;7;0;2;4;0;0;7;10;54;7;4;36;3;0;0;31;9;0;3;1;6;0;0;0;0;0;0;0;0;5165;0;2789;263;376;491;722;132;480;129;0;79;180;36;74;125;11;18;9;15;10;26;32;25;13;4;2;841;46;13;10;4;2;3;2;29;2;95;109;0;151;9;0;87;30;20;0;13;18;19;0;6;34;0;0;11;17;83;12;7;68;9;0;0;56;10;0;4;2;10;0;0;0;0;0;0;0;0;7914;13038
2010;6;0;Rest Schweiz;15;56340;6993;15060;2263;4888;72;1878;1074;10685;4730;0;1550;52;76;70;102;6;34;18;3;16;40;3;1;23;2;1;0;13;20;0;5;4;1;0;3;95;16;2;2;5;0;0;0;6;1;8;7;0;3;0;0;0;2;26;3;2;0;0;6;4;1;0;0;0;0;4;1;0;10;4;0;0;9;2;0;0;0;1;0;0;0;0;0;0;0;0;10172;0;2990;170;122;201;247;10;92;35;3;31;53;9;4;49;2;1;0;13;26;0;9;6;1;0;18;382;52;2;10;37;0;3;0;10;1;28;24;0;7;0;0;6;40;26;3;2;0;0;7;8;1;0;0;0;20;10;7;0;24;18;0;0;56;10;0;0;0;2;0;0;0;0;0;0;0;0;6993;15060
2010;6;0;Rest Schweiz;16;72720;10148;18127;1854;3001;49;2424;683;8921;8294;0;1191;39;26;29;25;0;55;4;0;7;5;0;0;13;0;0;0;32;113;0;0;3;0;0;0;192;29;7;0;0;0;0;0;0;1;8;11;0;24;21;0;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;15126;0;1869;65;37;51;60;0;118;6;0;8;9;0;0;25;0;0;0;72;165;0;0;8;0;0;0;309;46;9;0;0;0;0;0;0;11;8;23;0;44;23;0;4;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;20;4;0;0;0;0;0;0;0;0;0;0;0;0;10148;18127
2010;6;0;Rest Schweiz;17;25590;3051;8622;1590;4719;31;853;488;6286;1461;0;759;47;100;96;40;3;28;29;2;18;17;5;8;17;6;0;5;3;2;0;24;8;0;3;4;79;7;8;0;3;1;3;0;7;3;8;29;0;10;5;0;18;5;1;3;6;4;2;3;0;1;5;0;4;2;10;3;84;47;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;3903;0;2262;78;211;264;219;5;56;54;4;27;82;8;13;35;6;0;9;5;3;0;68;40;20;5;8;355;38;87;4;40;7;8;0;11;3;17;201;0;47;9;0;92;34;1;11;6;23;2;8;0;6;26;0;21;4;27;10;86;47;3;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;3051;8622
2010;6;1;Heidiland;17;125250;12132;32811;5311;15706;83;4175;1917;19483;6821;0;2678;85;131;120;173;7;338;38;2;17;20;5;12;40;6;18;5;26;22;0;30;6;0;1;4;697;7;17;1;7;10;0;0;7;7;43;18;0;83;29;0;44;152;22;0;0;1;4;5;0;53;13;0;4;2;157;1;7;32;17;0;0;24;10;0;47;4;2;0;0;0;0;0;0;0;0;17105;0;7332;138;333;294;394;12;3047;63;2;34;29;6;22;88;17;91;10;98;50;0;63;7;0;2;10;988;15;30;1;7;22;0;0;20;7;156;65;0;93;58;0;58;781;22;0;0;3;28;5;0;110;26;0;4;4;644;2;26;48;81;0;0;149;13;0;92;4;2;0;0;0;0;0;0;0;0;12132;32811
2010;6;2;St.Gallen-Bodensee;17;91980;19894;36745;8752;17438;87;3066;1795;27146;11142;0;4314;522;450;434;297;41;229;78;20;91;81;38;52;125;42;63;33;146;6;5;48;44;0;18;9;354;89;50;8;14;17;4;3;17;58;27;81;0;173;50;0;62;18;47;20;16;7;1;10;47;2;5;0;13;24;119;23;16;79;17;1;0;52;6;6;2;16;12;0;0;0;0;0;0;0;0;19307;0;7545;1010;815;764;602;156;396;142;34;200;141;66;87;323;76;173;64;256;10;5;108;173;0;30;17;851;283;103;8;31;69;12;6;41;121;45;244;0;311;86;0;325;51;68;48;34;13;3;33;51;47;27;0;19;57;333;55;26;555;42;2;0;167;23;9;2;23;21;0;0;0;0;0;0;0;0;19894;36745
2010;6;3;Toggenburg;17;58110;5219;12230;1698;5253;59;1937;1003;8228;3521;0;1155;33;51;142;46;1;45;52;9;1;0;1;2;20;8;2;0;0;14;0;1;2;0;0;0;13;3;0;2;0;0;0;0;0;1;2;10;0;2;1;0;40;0;0;1;0;0;0;0;1;3;0;0;6;6;0;0;5;16;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6977;0;3702;86;95;306;134;1;148;172;33;1;0;1;2;53;20;6;0;0;60;0;1;4;0;0;0;56;17;0;2;0;0;0;0;0;2;2;163;0;3;2;0;91;0;0;1;0;0;0;0;3;9;0;0;9;6;0;0;18;43;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5219;12230
2010;6;4;Zürichsee;17;23550;4187;8113;2033;3933;32;785;449;5951;2154;0;903;145;73;56;194;14;82;25;16;28;13;4;23;15;5;5;4;12;6;17;13;5;0;1;0;149;28;12;2;2;1;4;1;7;1;6;16;0;9;15;0;10;7;0;0;2;0;0;3;2;0;3;0;11;5;11;3;5;17;24;4;0;7;3;2;0;2;0;0;0;0;0;0;0;0;0;4180;0;1557;192;118;91;494;29;148;47;35;50;21;7;28;26;8;7;8;30;34;21;23;9;0;1;0;309;100;36;2;3;2;12;4;15;1;12;59;0;18;37;0;29;18;0;0;13;0;0;8;14;0;9;0;89;12;21;14;6;29;46;11;0;9;3;6;0;2;0;0;0;0;0;0;0;0;0;4187;8113
2010;6;0;Rest Schweiz;20;109200;23619;43127;9914;18254;131;3640;2073;30806;13705;0;6218;397;490;523;201;11;512;162;19;276;39;89;29;70;18;8;12;19;5;5;48;32;2;33;13;186;57;9;4;5;4;2;1;12;16;32;21;0;33;1;0;29;24;7;2;2;1;3;1;3;6;5;0;12;14;29;11;16;58;9;0;0;46;2;6;2;0;12;0;0;0;0;0;0;0;0;24873;0;11147;670;763;939;460;15;865;263;50;544;90;114;47;135;40;19;57;50;6;8;109;113;13;66;13;437;154;33;4;7;5;28;4;22;28;98;43;0;57;1;0;41;73;20;12;5;11;6;5;8;12;27;0;20;33;109;41;26;144;16;0;0;84;3;10;6;0;25;0;0;0;0;0;0;0;0;23619;43127
2010;6;0;Rest Schweiz;99;7459320;1422960;2961739;831049;1827222;4714;248644;129081;1964556;591911;0;187815;57370;39530;17252;72675;2532;31745;21756;2931;5308;6295;3790;3950;19203;4008;3297;3009;6381;928;586;3925;4035;518;1337;550;92934;11135;5943;1381;3879;2460;1045;1364;2405;4926;5106;30727;0;50566;4376;0;27275;10172;4250;2990;9296;2333;523;6305;4541;3487;1942;0;906;2660;11328;934;1231;3462;1854;170;217;11736;2517;307;382;505;753;0;0;0;0;0;0;0;0;1134517;0;454689;105773;74368;35383;174900;5838;76320;51248;6787;11859;12614;7456;8579;38557;9178;7908;7633;15464;1825;1326;10226;8864;1027;3283;1380;197426;26054;14879;3679;10821;6758;3638;3939;6342;14376;12359;72143;0;84363;10943;0;39409;32537;7172;5622;13402;5022;1920;12376;6270;6416;5913;0;2123;6895;28125;2163;2452;7431;4546;1081;579;25673;5049;796;897;1170;1978;0;0;0;0;0;0;0;0;1422960;2961739
2010;6;1;Heidiland;99;12450;2803;4911;898;2104;14;415;214;3138;1905;0;471;69;28;36;56;2;24;1;0;0;1;0;4;1;1;1;0;0;43;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;111;0;0;5;9;2;0;4;0;0;4;0;0;0;0;2;0;0;1;1;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2807;0;1494;70;34;51;82;2;24;1;0;0;1;0;4;1;1;1;0;0;143;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;125;0;0;11;9;2;0;4;0;0;8;0;0;0;0;2;0;0;3;1;5;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2803;4911
2010;6;4;Zürichsee;99;125610;31209;56048;14489;28339;111;4187;2480;39786;16720;0;6345;710;805;1135;608;53;420;199;56;69;82;41;31;127;30;25;33;144;15;1;465;97;10;6;2;743;102;33;11;39;39;6;6;24;17;55;97;0;35;9;0;997;30;10;5;26;4;0;36;6;9;6;0;65;73;138;31;114;93;21;3;2;50;10;9;4;2;20;0;0;0;0;0;0;0;0;27709;0;12454;1269;1458;2067;1267;133;872;370;113;132;163;61;70;318;44;67;67;293;17;1;744;163;21;11;2;1956;201;49;39;145;61;25;12;69;37;105;219;0;158;20;0;1089;99;41;17;76;40;0;132;16;21;7;0;149;194;379;88;183;164;51;15;4;217;24;11;13;7;29;0;0;0;0;0;0;0;0;31209;56048
2010;7;0;Rest Schweiz;8;57040;7157;16551;1598;3489;62;1840;857;8653;5559;0;955;54;41;76;48;0;128;39;10;6;16;4;5;7;6;3;3;25;5;3;9;7;18;0;0;76;4;0;0;0;0;2;0;3;0;14;2;0;1;0;0;4;2;0;0;0;0;0;1;0;2;0;0;1;0;2;2;0;3;2;0;0;7;0;0;0;0;2;0;0;0;0;0;0;0;0;13062;0;1861;84;75;170;164;0;519;85;24;6;74;6;5;10;25;3;5;40;18;9;11;25;50;0;0;116;4;1;0;2;0;2;0;4;0;14;8;0;7;0;0;22;2;0;0;0;0;0;4;0;8;0;0;4;0;5;2;0;9;2;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;7157;16551
2010;7;0;Rest Schweiz;14;39091;8289;13879;4303;7132;36;1261;661;8896;3986;0;1797;181;273;225;359;37;288;81;18;68;25;36;26;71;6;2;16;20;7;2;20;26;0;0;3;270;24;12;9;5;2;2;3;1;6;62;17;0;82;17;0;11;24;4;3;5;11;0;12;2;4;4;0;4;9;33;7;7;26;7;0;0;22;2;1;4;2;0;0;0;0;0;0;0;0;0;6747;0;2561;244;366;346;699;132;479;134;35;85;100;44;50;116;15;2;40;25;7;2;26;49;0;0;3;635;25;68;52;9;2;2;12;1;9;87;76;0;113;46;0;21;39;30;9;11;26;0;17;4;4;6;0;16;12;90;22;19;30;14;0;0;39;2;2;16;6;0;0;0;0;0;0;0;0;0;8289;13879
2010;7;0;Rest Schweiz;15;57939;6427;16501;2241;5494;71;1869;1075;11646;4186;0;1451;57;49;89;90;7;82;29;0;36;13;10;8;16;6;5;3;64;5;0;8;10;0;0;0;49;8;0;0;0;1;0;0;0;0;24;8;0;7;4;0;3;6;0;0;1;0;7;1;1;0;0;0;3;7;1;5;16;15;8;2;0;23;1;0;0;0;2;0;0;0;0;0;0;0;0;11007;0;3056;239;106;155;363;32;211;77;0;59;17;20;19;34;6;13;3;192;33;0;10;37;0;0;0;235;35;0;0;4;7;0;0;0;0;127;12;0;47;6;0;6;42;0;0;2;0;64;19;1;0;0;0;7;11;1;10;16;35;12;6;0;99;6;0;0;0;2;0;0;0;0;0;0;0;0;6427;16501
2010;7;0;Rest Schweiz;16;75144;14937;24534;3594;5681;49;2424;683;11793;11343;0;2182;60;32;54;49;0;139;79;0;9;9;0;0;8;0;0;0;298;359;0;0;11;0;0;0;170;19;2;0;0;2;0;0;2;2;36;3;0;34;4;0;15;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;18853;0;3240;107;49;64;126;0;187;157;0;13;18;0;0;8;0;0;0;702;431;0;0;13;0;0;0;307;41;2;0;0;2;0;0;4;6;70;5;0;73;4;0;25;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;14937;24534
2010;7;0;Rest Schweiz;17;26443;3084;7690;1943;4279;31;853;488;5642;1141;0;711;35;69;109;39;0;44;51;0;21;19;13;2;11;3;0;9;2;5;0;56;5;0;0;0;131;4;35;18;60;6;2;10;17;9;29;80;0;13;42;0;58;124;6;0;2;0;0;1;0;8;7;0;1;3;6;3;0;23;5;0;0;8;0;0;0;0;28;0;0;0;0;0;0;0;0;3411;0;1944;74;137;259;148;0;101;52;0;48;98;13;5;60;18;0;9;11;21;0;66;9;0;0;0;210;4;57;18;94;8;2;31;17;37;30;116;0;19;56;0;63;208;6;0;2;0;0;1;0;8;34;0;1;5;8;10;0;66;5;0;0;8;0;0;0;0;82;0;0;0;0;0;0;0;0;3084;7690
2010;7;1;Heidiland;17;128867;16270;48909;7831;26287;82;4157;1908;27162;8439;0;2390;180;154;180;286;9;1721;157;24;94;29;28;27;45;3;4;2;40;18;2;30;14;0;0;13;1314;18;7;0;0;4;2;0;3;0;66;2;0;71;10;0;11;528;66;0;0;1;0;0;0;2;5;0;0;3;187;0;4;33;20;0;0;22;0;0;2;0;0;0;0;0;0;0;0;0;0;22622;0;7569;455;286;421;1527;24;6884;570;67;179;68;32;80;136;5;20;2;62;90;2;91;39;0;4;37;1725;94;11;1;0;4;10;0;17;62;312;11;0;134;22;0;34;3710;68;0;0;4;0;0;0;22;20;0;0;3;1030;0;16;126;92;0;0;96;3;0;10;0;0;0;0;0;0;0;0;0;0;16270;48909
2010;7;2;St.Gallen-Bodensee;17;95046;16003;29482;9019;16446;87;3066;1795;20261;6984;0;4060;576;508;394;284;31;281;83;63;169;123;104;46;143;14;17;55;62;8;35;112;55;1;13;0;366;60;32;14;18;5;6;12;14;72;24;24;0;107;56;0;104;58;220;6;7;3;0;14;150;5;13;0;22;36;79;19;15;108;11;0;0;34;4;44;7;2;11;0;0;0;0;0;0;0;0;13036;0;7462;917;790;667;725;61;421;120;148;262;154;170;70;266;25;45;100;134;9;43;178;89;2;42;2;649;104;92;60;32;8;11;13;83;153;39;85;0;238;156;0;144;169;230;32;10;5;0;27;150;32;49;0;43;49;196;26;17;445;29;0;0;56;4;81;13;2;12;0;0;0;0;0;0;0;0;16003;29482
2010;7;3;Toggenburg;17;60047;5827;15302;1664;4879;59;1937;1003;9557;4163;0;1039;62;25;60;89;0;160;53;9;17;9;4;6;8;0;2;0;1;1;0;0;2;0;0;0;42;0;0;0;0;0;0;0;3;0;21;0;0;2;0;0;0;19;0;0;0;0;0;0;0;0;0;0;1;2;5;3;6;0;2;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;10423;0;3317;115;48;116;199;0;564;191;17;26;14;8;6;22;0;2;0;1;1;0;0;6;0;0;0;58;0;0;0;0;0;0;0;3;0;69;0;0;6;0;0;0;43;0;0;0;0;0;0;0;0;0;0;1;2;5;13;6;0;5;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;5827;15302
2010;7;4;Zürichsee;17;24335;4490;9051;2321;4514;32;785;449;6262;2169;0;1229;124;76;134;113;2;92;52;31;35;15;13;27;27;4;0;3;8;6;0;5;4;0;0;0;106;15;3;1;0;0;1;5;7;5;12;9;0;21;2;0;16;19;0;0;10;1;0;2;3;7;7;0;5;6;8;6;1;15;10;0;0;14;0;0;0;0;4;0;0;0;0;0;0;0;0;4537;0;2179;156;94;226;245;2;161;70;105;63;26;26;57;81;4;0;4;20;8;0;13;10;0;0;0;228;29;5;2;0;0;20;22;21;8;21;43;0;64;9;0;88;132;0;0;13;2;0;6;6;42;21;0;57;15;24;16;1;35;16;0;0;14;0;0;0;0;4;0;0;0;0;0;0;0;0;4490;9051
